urdu_text,is_sarcastic,,,,,,
یہ آپ نے اچھا کیا سارے پین یکوں کا ایک ہی گروپ فوٹو بنا دی ۔اب اجتماعی لعنت ان گشتی کے بچوں پو بھیجنا آسان ہو گی ۔😂,1,,,,,,
 خان نے کہا اب نیا عمران دیکھو گے😁 نیا عمران پرانے سے زیادہ گھٹیا نکلا😜😂🤣 ادویات کی قیمتوں میں مزید اضافہ کر دیا,1,,,,,,
اچھی بات ہے ویسے اُن کا نام دُکھ رکھ لیا کسی کو پتہ ہی نا چلے کس کی بات ہو رہی 😎🤭,0,,,,,,
اگر ایسا کرنے بھی لگے ہیں ۔تو اس کی قربانی کونسا لگنی ہے 😂,0,,,,,,
خواجہ صاحب تُسی چھترول جاری رکھو😂..اُونوں فرق پاویں نہ پوے سانوں تے چس آندی اے نا 😆😆,1,,,,,,
سنو لڑکو جو آپ کے مسج کا رپلائی نہ کرے آپ بھی اسے بالکل ایسے نظرانداز کر دیں جیسے ھم عورتیں سڑک کراس کرتے ہوئے گاڑیوں کو نظرانداز کرتی ہیں۔😅😅 رانی کا نوجوان لڑکوں کو مشورہ😝 ☝,1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
سر بات بالکل درست ہے آپ کی 👍🏽 لیکن یہ IBA کے لیے سوچنے کا مقام ہے کہ عاطف میاں کا سیشن رکھنے ضرورت ہی کیا تھی؟ انسان وہ بار اٹھائے جس کی طاقت ہو,0,,,,,,
جس مارکیٹ کمیٹی نے نرخوں کو کنٹرول کرنا ہے وہ اپنی صبح کا آغاز 2 روپے والی ریٹ لسٹ کی فوٹو کاپی فی دکاندار 20 روپے کا دے کر کرتی ہے 😜,1,,,,,,
پھر تو چور کا بچہ بھی چور ہی بنے گا 😂😂,1,,,,,,
اُن کو کس نے بتایا میں نے ایک لڑکے کی انگلی کی ہڈی توڑ دی تھی وہ معاملہ تو ختم ہو گیا 90000 ضائع ہو گئے اس کے آپریشن ایکسرا میڈیسن اور جتنا ٹائم کام نہیں کر سکا سارا خرچہ میرا اوپر آیا😰,0,,,,,,
آپکے لئے تھا۔😉,0,,,,,,
یہ ن لیگ کا سقراط ہر رات کو عمران کی حکومت برطرف کر کے سوتا ہے 😁😁😁😁😁,1,,,,,,
"😂😂😂 خوش فہمیاں محترم،دوستوں کے ہڑوسی",1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
باکمال ذاتِ احمد صلی اللہ علیہ وآلہ وسلم.. 💝,0,,,,,,
 ایک دیوار پر لکھا تھا پڑھنے والا گدھا ہے یوتھیا نے اسے پڑھا اور اسے مٹا کے لکھ دیا لکھنے والا گدھا ہے.😋😋,1,,,,,,
تیری تصویریں رکھ کے گیلری میں اب مٙیں لاہور دیکھ سکتا ہوں 😜,1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
'' صلی اللہ علیہ وآلہ وسلم ❤• '',0,,,,,,
انکا موبائل انکی بکواسیات اور انکی ہی مرضی 😂😂😂,1,,,,,,
ھاھاھا۔ گانڈو پٹواری۔ بنگلہ دیش بھٹو کی غداری کی وجہ سے بنا اور کارگل سیاچن میں نواش ریف کی غداری کی وجہ سے شکست ھوئی۔ اسی لیے تو مشرف نے لتر پھیرا تھا باؤ کی گانڈ پہ۔ 😂😂😂,1,,,,,,
جبیب بھائ مبارکیں 💖🌷🌷,0,,,,,,
"✨محبت اور مقدر میں ازل سے ضد کا رشتہ هے✨​ ​✨محبت جب بھی ھوتی هے، مقدر روٹھ جاتا هے✨",0,,,,,,
جہاں پی ٹی آئی ہو وہاں شر پسندی نہ ہو کیسے ہوسکتا ہے😜,1,,,,,,
"چکر باز؟؟؟؟؟؟ پچھلے سال اپنے لاڈلوں کو سبسیڈی دیکر گندم اور چینی ایکسپورٹ کروائی گئی اور اب انہی لاڈلوں کے ذریعے گندم اور چینی واپس امپورٹ کروائی جا رہی ہے، لیکن میرا کپتان کرپٹ تو نہیں ہے😏",1,,,,,,
 TTRPG جن کے فالورز 5000 سے کم ہیں حاضر ہو جائیں یہ پروموشن سپیشل آپ کے لئے ہے 👈 اس ٹویٹ کو ریٹویٹ کر کے اپنا نام کمنٹ ک…,0,,,,,,
وائرس سے دور رہنا چاہئے 😋😁💚🖤❤,0,,,,,,
ههههههههههههههههههههههههههههههههههههههههههههہٰ هُ 😂😜,1,,,,,,
پٹواریاں کا غصہ کرنا بنتا بھی ہے۔۔ ایک کپتان باجی لے گیا دوسرا حکومت۔۔ ایک کو یہ منہ نہیں لگاتے۔۔ دوسرا ان کو منہ نہیں لگاتا۔۔ 🤣🤣😅,1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
 جب محمد ﷺ اتنے خوبصورت ہیں تو محمد ﷺ کو بنانے والا خود کتنا خوبصورت ہو گا❤ ربيع_الأول خاتم_النبیین_محمدﷺ,0,,,,,,
میریم نواز میں بھی ایک کیڑا ہے خیر ایسا کہنا تو مریم کی توہین ہو گی کیونکہ وہ لین لارڈ نانی ہے اس نے تو پوری فیملی آڈاپٹ کر رکھی ہو گی 😂,1,,,,,,
محمکہ بدنام ہوا لاڈلے تیرے لیے۔ 🎶🎶🎶🎶🎶🎶🎶🎶🎶,1,,,,,,
کسی دن فیاض الحسن 🐭 ہان نے اپنی پیدائش کی زمہ داری بھی نون لیگ پر ڈال دینی ہے 😁😁😁😁,0,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
 میرے تو ابھی تک سمجھ نہیں آیا۔۔۔ ڈاکٹر کی رائیٹنگ جیسے پیغامات۔۔۔ 😂,1,,,,,,
 مارکیٹ میں سکرین شاٹ آنے والے ہیں اپنے اپنے لنگوٹے کس لو خاندانی لوگ سکرین شاٹ لگانے شروع ہو گۓ ہیں ✌️😁😂,1,,,,,,
 خان صاحب گھر میں کھڑی گاڑی کےٹائر کو مسلسل چومے جا رہےتھےمیں نے پاس جاکر غور سے دیکھا توٹائر پہ لکھا تھا '' جنرل ٹائرز '' 😜,0,,,,,,
صحافت میں انقلاب لانے والا حامد میر۔۔۔👍👍,0,,,,,,
میاں سانپ کی ایک بار پھر انٹرنیشنل کتے والی۔۔ برطانوی اخباروں میں نواز شریف اشتہاری کے اشتہار چھپ گئے۔😁😂😁,1,,,,,,
 ایک دیوار پر لکھا تھا پڑھنے والا گدھا ہے یوتھیا نے اسے پڑھا اور اسے مٹا کے لکھ دیا لکھنے والا گدھا ہے😂😂,1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
 محترم باجوہ صاحب نے چال چل دی ہے اب انشاءاللہ مودی اور نیتن یاہو جنرل باجوہ صاحب کے بیٹ مین مقرر ہوں گے😂😂💖💖,0,,,,,,
پل بھر میں کیسے بدلتے ہیں رشتے اب تو ہر پٹواری جیالا لگتا ہے 🤣😁😝,1,,,,,,
لوگ شوقیہ الجھ پڑتے ہیں مجھ سے اس قدر دلچسپ مسئلہ ہوں میں۔❣,1,,,,,,
میں ایسا نہیں ہوں 🙆‍♀️🤭🤣,0,,,,,,
 ﺑﻨﺎ ﮐﺮ ﺍﭘﻨﺎ____ﮐﭽﮫ ﻟﻮﮒ ﭘﮭﺮ ﺧﻮﺏ ﺗﻤﺎﺷﺎ ﺑﻨﺎﺗﮯ ﮨﯿﮟ 💔🥺💔🥀😔 اردو_زبان,0,,,,,,
 یوتھیوں کے دماغ میں نا جانے کونسا کیڑا جو انہیں کہتا ہے تبدیلی ہلے ہور آئے گی بس ساتھ نا چھڈنا 😂,1,,,,,,
شکریہ شریفوں اور زرداری فیملی کے علاؤہ پاکستان کے لیے چار حروف لکھنے کا حاجن صاحبہ 👍,1,,,,,,
چوہدریوں کی بھی اقسام ہوتے؛اگرکوئی سمجھتاہےکہ جاری ادایئگیوں کےتوازن تجارت کاخسارہ اورجہازی حجم کاغیرملکی جیسےمسائل چائےکی پیالیوں بسکٹ کی بچت سےدرست کئےجاسکتےہیں توایک مقامی ضرب المثل کےمطابق مردےکی مونچھیں مونڈے سےجنازےکابوجھ کم نہیں ہوتا 🙏نوٹ آپ سےگزارش ہمیں بھی فالوکریں,0,,,,,,
ھاھاھاھاھاھاھا تسی مینو اج جتیاں پوانیاں نے 😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣,0,,,,,,
"ایہہ فیک نئیں، GTA5 دیاں اوریجنل پکچرز نے پٹواریا۔ سیانا ھو جا😜😂",1,,,,,,
گاؤں میں چوھدریوں نے اوکھے ویلےلتر کھانے کے لیۓ ایک بندہ رکھاھوتاھے.. ویسے بتایاھے ۔ اس بات کا کپٹن صفدر سے کوئی تعلق نہیں😜,1,,,,,,
چوہدریوں کی بھی اقسام ہوتے؛اگرکوئی سمجھتاہےکہ جاری ادایئگیوں کےتوازن تجارت کاخسارہ اورجہازی حجم کاغیرملکی جیسےمسائل چائےکی پیالیوں بسکٹ کی بچت سےدرست کئےجاسکتےہیں توایک مقامی ضرب المثل کےمطابق مردےکی مونچھیں مونڈے سےجنازےکابوجھ کم نہیں ہوتا 🙏نوٹ آپ سےگزارش ہمیں بھی فالوکریں,0,,,,,,
انشاللہ⁦❤️⁩,0,,,,,,
 ویلا پن بھی ایک کیڑا ھے 😉,1,,,,,,
یوتھیے وہ مخلوق ہے جس کے پیدا ہونے پر ڈاکٹر بھی کہتا ہے 😝😝 کہ وہی ہوا جس کا ڈر تھا 🤣🤣😂,1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
پکڑو فیضان کو 😂,0,,,,,,
 لگتا ہے بھارت میں سارے میڈیا میں سائبر حملہ ہوگیا ہے 😂😂 ایسا کیڑا جس کو آئی ایس آئی نے چھوڑ دیا ہے جو سب کو کاٹ رہا ہے 😂😂 اور…,1,,,,,,
😄😄😄😄😄 دیکھنا کہیں پھانسی کا پھندا مریم بدکردار کے گلے میں نہ پڑ جاۓ,1,,,,,,
لوگ بھی بہت اچھے ہیں اب مجھے ہی دیکھ لو🙋🏻‍♀️😄😄😂😂,0,,,,,,
تو اور کیا😌,0,,,,,,
جیسے ایم کیو ایم قتل لیگ اور پنجاب کا ڈاکو پرویز الہی 😜😜😜😜,1,,,,,,
"پاکستانیوں شیئر کرو،، ورنہ نیازی سے پہلے یہ بندہ پاگل ہو جاۓ گا 😂😂",1,,,,,,
پاکستان کی جیت کے بعد🇵🇰✌,0,,,,,,
چوہدریوں کی بھی اقسام ہوتے؛اگرکوئی سمجھتاہےکہ جاری ادایئگیوں کےتوازن تجارت کاخسارہ اورجہازی حجم کاغیرملکی جیسےمسائل چائےکی پیالیوں بسکٹ کی بچت سےدرست کئےجاسکتےہیں توایک مقامی ضرب المثل کےمطابق مردےکی مونچھیں مونڈے سےجنازےکابوجھ کم نہیں ہوتا 🙏نوٹ آپ سےگزارش ہمیں بھی فالوکریں,0,,,,,,
دل کرتا ہے ایک دن زہر دے دوں دعوت پہ بلا کر ساری خواہشات کو ؀ اشفاق احمد ♥️,1,,,,,,
ہاہاہا فوج بدنام ہو گی نشئی کے لئے 😂,1,,,,,,
ﺍﺱ ﺁﺱ ﭘﮧ ﺟﯿﺘﺎ ﮨﻮﮞ ﮐﮩﮧ ﺩﮮ ﮐﻮﺋﯽ ﯾﮧ ﺁ ﮐﺮ___ ﭼﻞ ﺗﺠﮫ ﮐﻮ ﻣﺪﯾﻨﮯ ﻣﯿﮟ ﺳﺮﮐﺎﺭ ﷺ ﺑﻼﺗﮯ ہیں___ 🙏 سیدنا کریم ﷺ💖 اردو_زبان,0,,,,,,
مجھے تو ڈر ہے کہی عید کے دن نہ مرو💔 لوگ کہینگے منحوس نے پورا عید خراب کیا عشق_جاوداں بے_نام_عشق کائنات_عشق مجنون دردکا_عادی اردو_زبان,0,,,,,,
دل نا توڑو وہ ہر کسی کے پاس ایک ہی ہوتا ھے ہڈیاں توڑ دو وہ 206 ہوتی ہیں 😂😂,1,,,,,,
اسے پنجابی میں گٹھے لا کے چھتر پھیرنا کہتے ہیں 😂,1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
آہو لیکن ہر پاسو تے نئ نہ ۔۔ 🙊,0,,,,,,
عمران خان نظر نہیں ارہا مگر رینجرز کی جو لیتر پریڈ شروع ہے یہ کس کھاتے میں ہے 😂,1,,,,,,
 سردیوں کی تین نشانیاں ساگ لانا ساگ پکانا پھر اسے ہفتہ ہفتہ صبح و شام کھانا۔😐,1,,,,,,
شوموووو کیسے دکھا رہا لال منہ😌,0,,,,,,
چوہدریوں کی بھی اقسام ہوتے؛اگرکوئی سمجھتاہےکہ جاری ادایئگیوں کےتوازن تجارت کاخسارہ اورجہازی حجم کاغیرملکی جیسےمسائل چائےکی پیالیوں بسکٹ کی بچت سےدرست کئےجاسکتےہیں توایک مقامی ضرب المثل کےمطابق مردےکی مونچھیں مونڈے سےجنازےکابوجھ کم نہیں ہوتا 🙏نوٹ آپ سےگزارش ہمیں بھی فالوکریں,0,,,,,,
وہ کی جو آٹھ دس بندوں نے گل بیماری کی ممی کے ساتھ کی تھی جسکے نتیجہ میں یہ پیدا ہوئی😂 رنڈی فیک نیوز کیوں دیتی ہے کیا بھوسڑی میں جلن ہو رہی ہے تیرے😂,1,,,,,,
جو سالوں سے وہاں حکومت کر رہے ہیں ان سے پوچھو نا ڈڈو چارجر.. 😁😋,1,,,,,,
😂😂آجکل کے بچے سٹوری کے پکے,0,,,,,,
😂😂اتنی محنت,0,,,,,,
پوری وڈیو آپ کی دیکھی ہے کلاسرہ صاحب کوئی انکشاف نہیں وہی پرانی باتیں دہرائیں ہیں آپ نے اور لکھا ہے جنرل باجوہ کے لیے مشکلات 😂,1,,,,,,
اور عمران نیازی ان سب کی ماں چود رہا ہے 😂😂😂,1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
کوئی بات نہی ۔۔۔🤗🤭😋😍,0,,,,,,
ہر انسان کے دماغ میں ایک کیڑا ھوتاھے 😅,1,,,,,,
مسلم لیگ ن کے فالورز نواز شریف کی فوج کے خلاف تقریر کے بعد تقسیم ھو گئے 70_ عمران خان کے ساتھ اور 30 نواز شریف کے ساتھ 😊,1,,,,,,
"مراثن ، 😂اللہّ کرے او پڑھ لے اے آلا کمنٹ 😂😂😂😂😂😂😂",0,,,,,,
بھائی چلیں میرے غلط بتانے کا یہ فائدہ ہوا کہ آپ نے اردو کے بارے میں مزید تحقیق کر لی 😂😂😂 اگر میں سب بتا دیتا تو آپ کیا کرتے😜😜,0,,,,,,
توسی دنیا دے جس مرضی کونے میں چلے جاو فالوورز زیادہ یا کم والا کیڑا صرف پاکستانیوں میں پایا جاتا😂,1,,,,,,
وہ نانی ہو کہ بھی تم سے ذیادہ ینگ لگتی لگتا مریم نواز کے حسن سے اچھی خاصی جیلسی ہے تمہیں 😂,1,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
" آرمی چیف جنرل قمر باجوہ سُن لو 👇 چندحاضرسروس اور ریٹائر جرنیلوں کا ٹولہ ملک و ریاست نہیں بلکہ ایک مافیاھے، جو…",0,,,,,,
واہ کیا نظر ہے😂😂😂,1,,,,,,
 ہر میٹھے امرود کو کیڑا کھا جاتا ہے معلوماتی ٹویٹ 😂,1,,,,,,
آہو تے نال کریم وی لائی سی ☺️,0,,,,,,
جزاک اللّٰہ الخیر 💐💐,0,,,,,,
اپوزیشن اکٹھی ہوگئ تو کون سا قیامت آگئی یہ چور تو پہلے سے اکٹھے تھے ان سب کے لیے اکیلا عمران خان کافی ہے 😁,1,,,,,,
